cat_a,cat_b,alpha,beta,prompt_id,cluster_id,cluster_name,cos
b8,b7,0.0,0.0,1,6,enthusiasm / curiosity,0.10052981227636337
b8,b7,0.0,0.0,2,0,self-doubt / encouragement,0.11809313297271729
b8,b7,0.0,0.0,2,1,frustration / despair,0.08123224973678589
b8,b7,0.0,0.0,2,2,uncertainty / indecision,0.16279290616512299
b8,b7,0.0,0.0,2,3,romantic idealism,0.0818898156285286
b8,b7,0.0,0.0,2,4,academic ambition / competitive determination,0.2249232828617096
b8,b7,0.0,0.0,2,5,ironic amusement,0.07563547044992447
b8,b7,0.0,0.0,2,6,enthusiasm / curiosity,0.1648891419172287
b8,b7,0.0,0.0,3,0,self-doubt / encouragement,0.05243324488401413
b8,b7,0.0,0.0,3,1,frustration / despair,0.09356782585382462
b8,b7,0.0,0.0,3,2,uncertainty / indecision,0.12720690667629242
b8,b7,0.0,0.0,3,3,romantic idealism,0.030841806903481483
b8,b7,0.0,0.0,3,4,academic ambition / competitive determination,0.05445351451635361
b8,b7,0.0,0.0,3,5,ironic amusement,0.11291592568159103
b8,b7,0.0,0.0,3,6,enthusiasm / curiosity,0.11535898596048355
b8,b7,0.0,0.0,4,0,self-doubt / encouragement,0.09420821070671082
b8,b7,0.0,0.0,4,1,frustration / despair,0.08754955232143402
b8,b7,0.0,0.0,4,2,uncertainty / indecision,0.17504476010799408
b8,b7,0.0,0.0,4,3,romantic idealism,0.07784955948591232
b8,b7,0.0,0.0,4,4,academic ambition / competitive determination,0.1761026680469513
b8,b7,0.0,0.0,4,5,ironic amusement,0.047947339713573456
b8,b7,0.0,0.0,4,6,enthusiasm / curiosity,0.12140345573425293
b8,b7,0.0,0.0,5,0,self-doubt / encouragement,0.26054656505584717
b8,b7,0.0,0.0,5,1,frustration / despair,0.18212664127349854
b8,b7,0.0,0.0,5,2,uncertainty / indecision,0.3255496919155121
b8,b7,0.0,0.0,5,3,romantic idealism,0.07387951016426086
b8,b7,0.0,0.0,5,4,academic ambition / competitive determination,0.2368575632572174
b8,b7,0.0,0.0,5,5,ironic amusement,0.12938886880874634
b8,b7,0.0,0.0,5,6,enthusiasm / curiosity,0.24974477291107178
b8,b7,0.0,0.0,6,0,self-doubt / encouragement,0.05740978196263313
b8,b7,0.0,0.0,6,1,frustration / despair,0.018406767398118973
b8,b7,0.0,0.0,6,2,uncertainty / indecision,0.05222403258085251
b8,b7,0.0,0.0,6,3,romantic idealism,-0.0029037646017968655
b8,b7,0.0,0.0,6,4,academic ambition / competitive determination,0.0654359757900238
b8,b7,0.0,0.0,6,5,ironic amusement,0.11782681196928024
b8,b7,0.0,0.0,6,6,enthusiasm / curiosity,0.07693412899971008
b8,b7,0.0,0.0,7,0,self-doubt / encouragement,0.2342257797718048
b8,b7,0.0,0.0,7,1,frustration / despair,0.17508135735988617
b8,b7,0.0,0.0,7,2,uncertainty / indecision,0.23823431134223938
b8,b7,0.0,0.0,7,3,romantic idealism,0.04392537847161293
b8,b7,0.0,0.0,7,4,academic ambition / competitive determination,0.09754790365695953
b8,b7,0.0,0.0,7,5,ironic amusement,0.16570064425468445
b8,b7,0.0,0.0,7,6,enthusiasm / curiosity,0.21325509250164032
b8,b7,0.0,2.0,0,0,self-doubt / encouragement,0.11432109028100967
b8,b7,0.0,2.0,0,1,frustration / despair,0.15558075904846191
b8,b7,0.0,2.0,0,2,uncertainty / indecision,0.2668067514896393
b8,b7,0.0,2.0,0,3,romantic idealism,0.026812313124537468
b8,b7,0.0,2.0,0,4,academic ambition / competitive determination,0.10313981026411057
b8,b7,0.0,2.0,0,5,ironic amusement,0.0691293403506279
b8,b7,0.0,2.0,0,6,enthusiasm / curiosity,0.11172023415565491
b8,b7,0.0,2.0,1,0,self-doubt / encouragement,0.1042603999376297
b8,b7,0.0,2.0,1,1,frustration / despair,0.10528616607189178
b8,b7,0.0,2.0,1,2,uncertainty / indecision,0.10983717441558838
b8,b7,0.0,2.0,1,3,romantic idealism,0.05278865620493889
b8,b7,0.0,2.0,1,4,academic ambition / competitive determination,0.021076533943414688
b8,b7,0.0,2.0,1,5,ironic amusement,0.10718968510627747
b8,b7,0.0,2.0,1,6,enthusiasm / curiosity,0.15090039372444153
b8,b7,0.0,2.0,2,0,self-doubt / encouragement,0.18950623273849487
b8,b7,0.0,2.0,2,1,frustration / despair,0.08706128597259521
b8,b7,0.0,2.0,2,2,uncertainty / indecision,0.10545468330383301
b8,b7,0.0,2.0,2,3,romantic idealism,0.2457645684480667
b8,b7,0.0,2.0,2,4,academic ambition / competitive determination,0.06470305472612381
b8,b7,0.0,2.0,2,5,ironic amusement,0.10417157411575317
b8,b7,0.0,2.0,2,6,enthusiasm / curiosity,0.23677527904510498
b8,b7,0.0,2.0,3,0,self-doubt / encouragement,0.05604656785726547
b8,b7,0.0,2.0,3,1,frustration / despair,0.10086669027805328
b8,b7,0.0,2.0,3,2,uncertainty / indecision,0.14387868344783783
b8,b7,0.0,2.0,3,3,romantic idealism,0.046606965363025665
b8,b7,0.0,2.0,3,4,academic ambition / competitive determination,0.06273214519023895
b8,b7,0.0,2.0,3,5,ironic amusement,0.12662483751773834
b8,b7,0.0,2.0,3,6,enthusiasm / curiosity,0.12038421630859375
b8,b7,0.0,2.0,4,0,self-doubt / encouragement,0.0862901359796524
b8,b7,0.0,2.0,4,1,frustration / despair,0.05181417614221573
b8,b7,0.0,2.0,4,2,uncertainty / indecision,0.15818533301353455
b8,b7,0.0,2.0,4,3,romantic idealism,0.05273836478590965
b8,b7,0.0,2.0,4,4,academic ambition / competitive determination,0.07900828868150711
b8,b7,0.0,2.0,4,5,ironic amusement,0.024188557639718056
b8,b7,0.0,2.0,4,6,enthusiasm / curiosity,0.09061410278081894
b8,b7,0.0,2.0,5,0,self-doubt / encouragement,0.1693209856748581
b8,b7,0.0,2.0,5,1,frustration / despair,0.13910695910453796
b8,b7,0.0,2.0,5,2,uncertainty / indecision,0.2397603988647461
b8,b7,0.0,2.0,5,3,romantic idealism,0.05043523758649826
b8,b7,0.0,2.0,5,4,academic ambition / competitive determination,0.17974646389484406
b8,b7,0.0,2.0,5,5,ironic amusement,0.09276379644870758
b8,b7,0.0,2.0,5,6,enthusiasm / curiosity,0.16236715018749237
b8,b7,0.0,2.0,6,0,self-doubt / encouragement,0.0654270127415657
b8,b7,0.0,2.0,6,1,frustration / despair,0.04839959368109703
b8,b7,0.0,2.0,6,2,uncertainty / indecision,0.07963992655277252
b8,b7,0.0,2.0,6,3,romantic idealism,0.021255433559417725
b8,b7,0.0,2.0,6,4,academic ambition / competitive determination,0.005208744667470455
b8,b7,0.0,2.0,6,5,ironic amusement,0.07559096813201904
b8,b7,0.0,2.0,6,6,enthusiasm / curiosity,0.11723041534423828
b8,b7,0.0,2.0,7,0,self-doubt / encouragement,0.21295548975467682
b8,b7,0.0,2.0,7,1,frustration / despair,0.18054574728012085
b8,b7,0.0,2.0,7,2,uncertainty / indecision,0.26575806736946106
b8,b7,0.0,2.0,7,3,romantic idealism,0.086546890437603
b8,b7,0.0,2.0,7,4,academic ambition / competitive determination,0.11707253009080887
b8,b7,0.0,2.0,7,5,ironic amusement,0.1783708781003952
b8,b7,0.0,2.0,7,6,enthusiasm / curiosity,0.16869278252124786
b8,b7,2.0,-2.0,0,0,self-doubt / encouragement,0.18559172749519348
b8,b7,2.0,-2.0,0,1,frustration / despair,0.10783872753381729
b8,b7,2.0,-2.0,0,2,uncertainty / indecision,0.16949522495269775
b8,b7,2.0,-2.0,0,3,romantic idealism,0.1814233511686325
b8,b7,2.0,-2.0,0,4,academic ambition / competitive determination,0.1534305214881897
b8,b7,2.0,-2.0,0,5,ironic amusement,0.1755220741033554
b8,b7,2.0,-2.0,0,6,enthusiasm / curiosity,0.25691112875938416
b8,b7,2.0,-2.0,1,0,self-doubt / encouragement,0.1271750032901764
b8,b7,2.0,-2.0,1,1,frustration / despair,0.14461445808410645
b8,b7,2.0,-2.0,1,2,uncertainty / indecision,0.20258519053459167
b8,b7,2.0,-2.0,1,3,romantic idealism,0.06389845907688141
b8,b7,2.0,-2.0,1,4,academic ambition / competitive determination,0.11052366346120834
b8,b7,2.0,-2.0,1,5,ironic amusement,0.10682857036590576
b8,b7,2.0,-2.0,1,6,enthusiasm / curiosity,0.1783934235572815
b8,b7,2.0,-2.0,2,0,self-doubt / encouragement,0.11703946441411972
b8,b7,2.0,-2.0,2,1,frustration / despair,0.07478363066911697
b8,b7,2.0,-2.0,2,2,uncertainty / indecision,0.10794524103403091
b8,b7,2.0,-2.0,2,3,romantic idealism,-0.0007036062306724489
b8,b7,2.0,-2.0,2,4,academic ambition / competitive determination,0.16152213513851166
b8,b7,2.0,-2.0,2,5,ironic amusement,0.015041731297969818
b8,b7,2.0,-2.0,2,6,enthusiasm / curiosity,0.11767470836639404
b8,b7,2.0,-2.0,3,0,self-doubt / encouragement,0.060461901128292084
b8,b7,2.0,-2.0,3,1,frustration / despair,0.057398103177547455
b8,b7,2.0,-2.0,3,2,uncertainty / indecision,0.09554142504930496
b8,b7,2.0,-2.0,3,3,romantic idealism,0.001048542559146881
b8,b7,2.0,-2.0,3,4,academic ambition / competitive determination,0.07499337941408157
b8,b7,2.0,-2.0,3,5,ironic amusement,0.09501230716705322
b8,b7,2.0,-2.0,3,6,enthusiasm / curiosity,0.11036093533039093
b8,b7,2.0,-2.0,4,0,self-doubt / encouragement,0.17880673706531525
b8,b7,2.0,-2.0,4,1,frustration / despair,0.09538658708333969
b8,b7,2.0,-2.0,4,2,uncertainty / indecision,0.1953919529914856
b8,b7,2.0,-2.0,4,3,romantic idealism,0.18753521144390106
b8,b7,2.0,-2.0,4,4,academic ambition / competitive determination,0.09001991152763367
b8,b7,2.0,-2.0,4,5,ironic amusement,0.18211349844932556
b8,b7,2.0,-2.0,4,6,enthusiasm / curiosity,0.2772631347179413
b8,b7,2.0,-2.0,5,0,self-doubt / encouragement,0.13718484342098236
b8,b7,2.0,-2.0,5,1,frustration / despair,0.07708688080310822
b8,b7,2.0,-2.0,5,2,uncertainty / indecision,0.2142634093761444
b8,b7,2.0,-2.0,5,3,romantic idealism,0.03709283471107483
b8,b7,2.0,-2.0,5,4,academic ambition / competitive determination,0.11439453810453415
b8,b7,2.0,-2.0,5,5,ironic amusement,0.08673315495252609
b8,b7,2.0,-2.0,5,6,enthusiasm / curiosity,0.15476542711257935
b8,b7,2.0,-2.0,6,0,self-doubt / encouragement,0.08637260645627975
b8,b7,2.0,-2.0,6,1,frustration / despair,0.07640404254198074
b8,b7,2.0,-2.0,6,2,uncertainty / indecision,0.07753445208072662
b8,b7,2.0,-2.0,6,3,romantic idealism,-0.04499620571732521
b8,b7,2.0,-2.0,6,4,academic ambition / competitive determination,0.09802491962909698
b8,b7,2.0,-2.0,6,5,ironic amusement,0.09838469326496124
b8,b7,2.0,-2.0,6,6,enthusiasm / curiosity,0.13269677758216858
b8,b7,2.0,-2.0,7,0,self-doubt / encouragement,0.19781644642353058
b8,b7,2.0,-2.0,7,1,frustration / despair,0.09053600579500198
b8,b7,2.0,-2.0,7,2,uncertainty / indecision,0.14727196097373962
b8,b7,2.0,-2.0,7,3,romantic idealism,0.03478427976369858
b8,b7,2.0,-2.0,7,4,academic ambition / competitive determination,0.054893601685762405
b8,b7,2.0,-2.0,7,5,ironic amusement,0.08901596069335938
b8,b7,2.0,-2.0,7,6,enthusiasm / curiosity,0.15213671326637268
b8,b7,2.0,0.0,0,0,self-doubt / encouragement,0.2269798219203949
b8,b7,2.0,0.0,0,1,frustration / despair,0.12253757566213608
b8,b7,2.0,0.0,0,2,uncertainty / indecision,0.19622330367565155
b8,b7,2.0,0.0,0,3,romantic idealism,0.21961623430252075
b8,b7,2.0,0.0,0,4,academic ambition / competitive determination,0.10162224620580673
b8,b7,2.0,0.0,0,5,ironic amusement,0.1588868796825409
b8,b7,2.0,0.0,0,6,enthusiasm / curiosity,0.24162304401397705
b8,b7,2.0,0.0,1,0,self-doubt / encouragement,0.14949585497379303
b8,b7,2.0,0.0,1,1,frustration / despair,0.14357249438762665
b8,b7,2.0,0.0,1,2,uncertainty / indecision,0.21973685920238495
b8,b7,2.0,0.0,1,3,romantic idealism,0.052840523421764374
b8,b7,2.0,0.0,1,4,academic ambition / competitive determination,0.1362871378660202
b8,b7,2.0,0.0,1,5,ironic amusement,0.12182355672121048
b8,b7,2.0,0.0,1,6,enthusiasm / curiosity,0.17472819983959198
b8,b7,2.0,0.0,2,0,self-doubt / encouragement,0.14978066086769104
b8,b7,2.0,0.0,2,1,frustration / despair,0.08853890001773834
b8,b7,2.0,0.0,2,2,uncertainty / indecision,0.15060056746006012
b8,b7,2.0,0.0,2,3,romantic idealism,0.13533490896224976
b8,b7,2.0,0.0,2,4,academic ambition / competitive determination,0.14997828006744385
b8,b7,2.0,0.0,2,5,ironic amusement,0.07101958990097046
b8,b7,2.0,0.0,2,6,enthusiasm / curiosity,0.16118745505809784
b8,b7,2.0,0.0,3,0,self-doubt / encouragement,0.05970370024442673
b8,b7,2.0,0.0,3,1,frustration / despair,0.094061478972435
b8,b7,2.0,0.0,3,2,uncertainty / indecision,0.13132256269454956
b8,b7,2.0,0.0,3,3,romantic idealism,0.043881721794605255
b8,b7,2.0,0.0,3,4,academic ambition / competitive determination,0.07268936932086945
b8,b7,2.0,0.0,3,5,ironic amusement,0.10553388297557831
b8,b7,2.0,0.0,3,6,enthusiasm / curiosity,0.12121371924877167
b8,b7,2.0,0.0,4,0,self-doubt / encouragement,0.1289883852005005
b8,b7,2.0,0.0,4,1,frustration / despair,0.11386729031801224
b8,b7,2.0,0.0,4,2,uncertainty / indecision,0.17867295444011688
b8,b7,2.0,0.0,4,3,romantic idealism,0.10221532732248306
b8,b7,2.0,0.0,4,4,academic ambition / competitive determination,0.1984965205192566
b8,b7,2.0,0.0,4,5,ironic amusement,0.09214634448289871
b8,b7,2.0,0.0,4,6,enthusiasm / curiosity,0.17411231994628906
b8,b7,2.0,0.0,5,0,self-doubt / encouragement,0.10486128181219101
b8,b7,2.0,0.0,5,1,frustration / despair,0.08628282696008682
b8,b7,2.0,0.0,5,2,uncertainty / indecision,0.11422807723283768
b8,b7,2.0,0.0,5,3,romantic idealism,0.006559188477694988
b8,b7,2.0,0.0,5,4,academic ambition / competitive determination,0.05926906690001488
b8,b7,2.0,0.0,5,5,ironic amusement,0.08419515937566757
b8,b7,2.0,0.0,5,6,enthusiasm / curiosity,0.12651023268699646
b8,b7,2.0,0.0,6,0,self-doubt / encouragement,0.1567080318927765
b8,b7,2.0,0.0,6,1,frustration / despair,0.125746950507164
b8,b7,2.0,0.0,6,2,uncertainty / indecision,0.11937661468982697
b8,b7,2.0,0.0,6,3,romantic idealism,0.06698072701692581
b8,b7,2.0,0.0,6,4,academic ambition / competitive determination,0.12333135306835175
b8,b7,2.0,0.0,6,5,ironic amusement,0.10159704089164734
b8,b7,2.0,0.0,6,6,enthusiasm / curiosity,0.17048297822475433
b8,b7,2.0,0.0,7,0,self-doubt / encouragement,0.19332724809646606
b8,b7,2.0,0.0,7,1,frustration / despair,0.12286601960659027
b8,b7,2.0,0.0,7,2,uncertainty / indecision,0.15852263569831848
b8,b7,2.0,0.0,7,3,romantic idealism,0.044983431696891785
b8,b7,2.0,0.0,7,4,academic ambition / competitive determination,0.01148831658065319
b8,b7,2.0,0.0,7,5,ironic amusement,0.10403907299041748
b8,b7,2.0,0.0,7,6,enthusiasm / curiosity,0.1628541350364685
b8,b7,2.0,2.0,0,0,self-doubt / encouragement,0.19846183061599731
b8,b7,2.0,2.0,0,1,frustration / despair,0.15737225115299225
b8,b7,2.0,2.0,0,2,uncertainty / indecision,0.19510848820209503
b8,b7,2.0,2.0,0,3,romantic idealism,0.059168435633182526
b8,b7,2.0,2.0,0,4,academic ambition / competitive determination,0.21502633392810822
b8,b7,2.0,2.0,0,5,ironic amusement,0.12997856736183167
b8,b7,2.0,2.0,0,6,enthusiasm / curiosity,0.25072181224823
b8,b7,2.0,2.0,1,0,self-doubt / encouragement,0.05382692441344261
b8,b7,2.0,2.0,1,1,frustration / despair,0.08445441722869873
b8,b7,2.0,2.0,1,2,uncertainty / indecision,0.11543957144021988
b8,b7,2.0,2.0,1,3,romantic idealism,0.06627511978149414
b8,b7,2.0,2.0,1,4,academic ambition / competitive determination,0.12855669856071472
b8,b7,2.0,2.0,1,5,ironic amusement,0.05557496100664139
b8,b7,2.0,2.0,1,6,enthusiasm / curiosity,0.1372498869895935
b8,b7,2.0,2.0,2,0,self-doubt / encouragement,0.19838745892047882
b8,b7,2.0,2.0,2,1,frustration / despair,0.09386284649372101
b8,b7,2.0,2.0,2,2,uncertainty / indecision,0.13968393206596375
b8,b7,2.0,2.0,2,3,romantic idealism,0.12161317467689514
b8,b7,2.0,2.0,2,4,academic ambition / competitive determination,0.12167435139417648
b8,b7,2.0,2.0,2,5,ironic amusement,0.07043268531560898
b8,b7,2.0,2.0,2,6,enthusiasm / curiosity,0.18496012687683105
b8,b7,2.0,2.0,3,0,self-doubt / encouragement,0.09150396287441254
b8,b7,2.0,2.0,3,1,frustration / despair,0.07099247723817825
b8,b7,2.0,2.0,3,2,uncertainty / indecision,0.13022524118423462
b8,b7,2.0,2.0,3,3,romantic idealism,0.03257233276963234
b8,b7,2.0,2.0,3,4,academic ambition / competitive determination,0.09666266292333603
b8,b7,2.0,2.0,3,5,ironic amusement,0.10408923774957657
b8,b7,2.0,2.0,3,6,enthusiasm / curiosity,0.138597771525383
b8,b7,2.0,2.0,4,0,self-doubt / encouragement,0.07327015697956085
b8,b7,2.0,2.0,4,1,frustration / despair,0.0559861920773983
b8,b7,2.0,2.0,4,2,uncertainty / indecision,0.11698323488235474
b8,b7,2.0,2.0,4,3,romantic idealism,0.030159981921315193
b8,b7,2.0,2.0,4,4,academic ambition / competitive determination,0.07020197063684464
b8,b7,2.0,2.0,4,5,ironic amusement,0.0587368905544281
b8,b7,2.0,2.0,4,6,enthusiasm / curiosity,0.10145588219165802
b8,b7,2.0,2.0,5,0,self-doubt / encouragement,0.2205563187599182
b8,b7,2.0,2.0,5,1,frustration / despair,0.17441286146640778
b8,b7,2.0,2.0,5,2,uncertainty / indecision,0.2795397639274597
b8,b7,2.0,2.0,5,3,romantic idealism,0.07602338492870331
b8,b7,2.0,2.0,5,4,academic ambition / competitive determination,0.19046257436275482
b8,b7,2.0,2.0,5,5,ironic amusement,0.10798288136720657
b8,b7,2.0,2.0,5,6,enthusiasm / curiosity,0.2617810368537903
b8,b7,2.0,2.0,6,0,self-doubt / encouragement,0.12052194029092789
b8,b7,2.0,2.0,6,1,frustration / despair,0.13150683045387268
b8,b7,2.0,2.0,6,2,uncertainty / indecision,0.14564239978790283
b8,b7,2.0,2.0,6,3,romantic idealism,0.02337350696325302
b8,b7,2.0,2.0,6,4,academic ambition / competitive determination,0.13263215124607086
b8,b7,2.0,2.0,6,5,ironic amusement,0.07306793332099915
b8,b7,2.0,2.0,6,6,enthusiasm / curiosity,0.14164742827415466
b8,b7,2.0,2.0,7,0,self-doubt / encouragement,0.21295548975467682
b8,b7,2.0,2.0,7,1,frustration / despair,0.18054574728012085
b8,b7,2.0,2.0,7,2,uncertainty / indecision,0.26575806736946106
b8,b7,2.0,2.0,7,3,romantic idealism,0.086546890437603
b8,b7,2.0,2.0,7,4,academic ambition / competitive determination,0.11707253009080887
b8,b7,2.0,2.0,7,5,ironic amusement,0.1783708781003952
b8,b7,2.0,2.0,7,6,enthusiasm / curiosity,0.16869278252124786
